"address","attributes","business_id","categories","city","hours","is_open","latitude","longitude","name","neighborhood","postal_code","review_count","stars","state","type"
"Treasure Island, 3300 S Las Vegas Blvd","Alcohol: beer_and_wine,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","VIH-XvIPwAh3NqLmDbvZKw","Restaurants,Vietnamese","Las Vegas","Monday 11:0-23:30,Tuesday 11:0-23:30,Wednesday 11:0-23:30,Thursday 11:0-23:30,Friday 11:0-2:30,Saturday 11:0-2:30,Sunday 11:0-23:30",1,36.1247267428,-115.171764856,"Pho at The Coffee Shop","The Strip",89115,113,2.5,"NV","business"
"2400 N Buffalo Dr, Ste 145","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True},HasTV: True,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","vl2IZrNJEA8npSjqXbdwxw","Breakfast & Brunch,American (Traditional),Restaurants","Las Vegas","Monday 7:0-14:0,Tuesday 7:0-14:0,Wednesday 7:0-14:0,Thursday 7:0-14:0,Friday 7:0-14:0,Saturday 7:0-15:0,Sunday 7:0-15:0",1,36.2037425,-115.2598768,"BabyStacks Cafe","Summerlin",89128,996,4,"NV","business"
"9460 S Eastern Ave","Alcohol: full_bar,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False},OutdoorSeating: False,RestaurantsAttire: dressy,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 3,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: False,WheelchairAccessible: True","VvHehcPhB80njPRrvdBZmg","Restaurants,Brazilian","Las Vegas","",0,36.017627,-115.1182839,"Brazil Brazil","Southeast",89123,5,2.5,"NV","business"
"6575 N Decatur Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WiFi: no","Wbi-x-1Nbn6LFCMOSN6F5Q","Restaurants,Mexican","Las Vegas","",1,36.2794672,-115.2080128,"Cafe Rio","Centennial",89131,163,2.5,"NV","business"
"Caesars Palace Las Vegas Hotel And Casino, 3570 Las Vegas Boulevard South","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False},HasTV: False,NoiseLevel: average,Open24Hours: False,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: False,RestaurantsPriceRange2: 2,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no,RestaurantsReservations: False","AyEtowSGi9vx0-xFfrgjWw","Food,Coffee & Tea,Desserts,Restaurants,French","Las Vegas","Monday 6:30-14:30,Tuesday 6:30-14:30,Wednesday 6:30-14:30,Thursday 6:30-14:30,Friday 6:30-14:30,Saturday 6:30-14:30,Sunday 6:30-14:30",1,36.1172428598,-115.175013639,"Payard Pâtisserie & Bistro","The Strip",89109,589,4,"NV","business"
"The Palazzo, 3327 Las Vegas Blvd S","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True},Caters: False,DriveThru: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no","R6jpwPBe9edy0P64uyaLKA","American (New),Burgers,Restaurants","Las Vegas","Monday 8:0-23:0,Tuesday 8:0-23:0,Wednesday 8:0-23:0,Thursday 8:0-23:0,Friday 8:0-0:0,Saturday 8:0-0:0,Sunday 8:0-23:0",0,36.1233678058,-115.170759594,"I Love Burgers","The Strip",89109,591,3,"NV","business"
"2955 S Las Vegas Blvd, Ste 1","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: False,DriveThru: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","eiRH93Z6CbVekyyiE0BZFw","Indian,Mexican,Food Trucks,Fast Food,Restaurants,Food","Las Vegas","Monday 0:0-0:0,Tuesday 0:0-0:0,Wednesday 0:0-0:0,Thursday 0:0-0:0,Friday 0:0-0:0,Saturday 0:0-0:0,Sunday 0:0-0:0",0,36.1342764789,-115.163237723,"Street Foods - Food Trucks","The Strip",89109,13,4.5,"NV","business"
"Cosmopolitan Hotel, 3708 Las Vegas Blvd S","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,GoodForKids: False,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 3,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: False,WiFi: no","By7P2EBBvhqoSDj8PnQa8g","Restaurants,Italian","Las Vegas","Monday 11:0-16:0,Tuesday 11:0-16:0,Tuesday 17:30-23:0,Wednesday 11:0-16:0,Wednesday 17:30-23:0,Thursday 17:30-23:0,Friday 11:0-16:0,Friday 17:30-23:0,Saturday 11:0-16:0,Sunday 17:30-23:0",1,36.1092162,-115.1732212,"D.O.C.G. Enoteca","The Strip",89109,340,3.5,"NV","business"
"Luxor Hotel Casino, 3900 Las Vegas Blvd S","BusinessAcceptsCreditCards: True,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsPriceRange2: 2,RestaurantsTableService: True","nYifLyIcS9V1Yj2wm2OVsw","American (Traditional),Restaurants","Las Vegas","",0,36.095563,-115.175836,"Company Kitchen and Pub House","The Strip",89119,5,2.5,"NV","business"
"6150 W Charleston Blvd","Alcohol: none,BikeParking: False,BusinessAcceptsCreditCards: True,DriveThru: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,OutdoorSeating: False,RestaurantsAttire: dressy,RestaurantsDelivery: False,RestaurantsGoodForGroups: False,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTakeOut: True,WiFi: no","U33yMM_-xV-qYLKb1LGLPQ","Sandwiches,Fast Food,Restaurants","Las Vegas","",1,36.1594213319,-115.225246165,"Subway","Westside",89146,12,2,"NV","business"
"5900 W Charleston Blvd, Ste 8","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False},BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True},BikeParking: True,BusinessAcceptsBitcoin: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},Caters: True,CoatCheck: False,DogsAllowed: False,DriveThru: False,GoodForDancing: True,GoodForKids: False,GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},HappyHour: True,HasTV: True,Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False},NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,Smoking: yes,WheelchairAccessible: True,WiFi: free","Q-1JCkmzNBJk6jC7K_AUZA","Bars,Tobacco Shops,Shopping,Food,American (Traditional),Middle Eastern,Coffee & Tea,Dance Clubs,Cocktail Bars,Restaurants,Nightlife,Hookah Bars,Burgers","Las Vegas","Monday 11:0-2:0,Tuesday 11:0-2:0,Wednesday 11:0-2:0,Thursday 11:0-2:0,Friday 11:0-4:0,Saturday 11:0-4:0,Sunday 11:0-2:0",0,36.159949,-115.22221,"Hookah Master's Lounge","Westside",89146,66,3.5,"NV","business"
"The Springs Shopping Ctr, 6820 W Sahara Ave, Ste 7","Alcohol: none,BikeParking: False,BusinessAcceptsBitcoin: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},Caters: True,DogsAllowed: False,GoodForKids: True,HasTV: True,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: True,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}","aTbz9GdpAf2M5MeAHVNhWw","Chinese,Noodles,Restaurants,Szechuan,Shanghainese","Las Vegas","Monday 11:0-21:30,Tuesday 11:0-21:30,Wednesday 11:0-21:30,Thursday 11:0-21:30,Friday 11:0-21:30,Saturday 11:0-21:30,Sunday 11:0-21:30",1,36.1452108,-115.2412705,"Noodle King","Westside",89146,66,4,"NV","business"
"7291 S Eastern Ave, Ste A","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,Caters: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False},HasTV: False,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True","W3ia8dkoGGRYEfFg_BiyPg","Food,Breakfast & Brunch,Restaurants,Pizza,Bagels","Las Vegas","Monday 5:0-17:0,Tuesday 5:0-17:0,Wednesday 5:0-17:0,Thursday 5:0-17:0,Friday 5:0-17:0,Saturday 6:0-16:0,Sunday 6:0-15:0",1,36.0574675327,-115.120741929,"Einstein Bros Bagels","Southeast",89119,40,3,"NV","business"
"1198-1000 Sir Patrick Ave","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,CoatCheck: False,GoodForDancing: False,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HappyHour: False,HasTV: True,Music: {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False},NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,Smoking: no,WiFi: free,GoodForKids: True","azxeH9W14hzFnZyuOm8JdQ","Bars,Steakhouses,Nightlife,Restaurants,Sports Bars","Las Vegas","",1,36.0858850095,-115.137501955,"Chophouse & Brewery","Southeast",89119,146,3,"NV","business"
"4045 S Buffalo Dr, Ste 108","HasTV: False,RestaurantsAttire: casual,RestaurantsTableService: False","QAXFkN4iDiC1HUrkOiAAKA","Pizza,Restaurants","Las Vegas","",0,36.1153007037,-115.262701437,"Buffalo's Pizza","Spring Valley",89147,6,1.5,"NV","business"
"6850 Spring Mountain Rd, Ste F-6","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTakeOut: True,WiFi: no","XvnVh7aRMCEZ0NH_Su3UFQ","Korean,Restaurants","Las Vegas","Monday 10:0-21:0,Tuesday 10:0-21:0,Wednesday 10:0-21:0,Thursday 10:0-21:0,Friday 10:0-21:0,Saturday 10:0-21:0,Sunday 10:0-21:0",0,36.1263064927,-115.241660658,"Woori House","Chinatown",89146,5,4,"NV","business"
"4500 W Tropicana Ave","Alcohol: full_bar,BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True},HasTV: True,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: True,RestaurantsTableService: True,WheelchairAccessible: True,WiFi: free,NoiseLevel: average,GoodForKids: False,RestaurantsTakeOut: True,Ambience: {'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': True, 'casual': True},GoodForMeal: {'dessert': True, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}","axX1hO_lEn9C-na3mMN4Aw","Restaurants,Gastropubs","Las Vegas","Monday 16:0-1:0,Tuesday 17:0-1:0,Wednesday 17:0-1:0,Thursday 16:0-1:0,Friday 16:0-1:0,Saturday 12:0-1:0,Sunday 12:0-1:0",1,36.1022086676,-115.202485013,"Bailiwick","",89121,44,4.5,"NV","business"
"7060 S Jones Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: False,DriveThru: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True},HasTV: False,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WiFi: no","4UmjnX46qbhV6-D5W89IOQ","Fast Food,Restaurants,Tex-Mex,Mexican","Las Vegas","Monday 7:0-2:0,Tuesday 7:0-2:0,Wednesday 7:0-2:0,Thursday 7:0-2:0,Friday 7:0-2:0,Saturday 7:0-2:0,Sunday 7:0-2:0",1,36.0609332,-115.2242758,"Taco Bell","Spring Valley",89118,33,3,"NV","business"
"5111 Boulder Hwy","Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,DriveThru: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTakeOut: True,WiFi: free","Ysgtu1olgNPFLXYS0yl9hg","Burgers,Fast Food,Restaurants","Las Vegas","",1,36.112237,-115.0615555,"McDonald's","",89122,7,2.5,"NV","business"
"Harrah's Las Vegas Hotel Casino","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,GoodForKids: True,HasTV: True,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WiFi: free,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}","om9EXJjK3UbBFhWWhCNr3g","Hotels & Travel,Cafes,Restaurants,Delis,Casinos,Japanese,Resorts,Arts & Entertainment","Las Vegas","Monday 0:0-0:0,Tuesday 0:0-0:0,Wednesday 0:0-0:0,Thursday 0:0-0:0,Friday 0:0-0:0,Saturday 0:0-0:0,Sunday 0:0-0:0",1,36.128561,-115.1711298,"Fulton Street Food Hall","The Strip",89109,104,3.5,"NV","business"
